ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,bed_type,amentities_2,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable
8595650,$200.00 ,$250.00 ,$100.00 ,$25.00 ,4,10,10,10,10,10,10,3.37,42.34364206,-71.07096862,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8596320,$130.00 ,$200.00 ,$70.00 ,$0.00 ,2,10,10,10,10,10,10,0.78,42.33887931,-71.04715368,Townhouse,Private room,1.5,1,1,Real Bed,"['Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets live on this property', 'Dog(s)', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8614167,$275.00 ,$500.00 ,$100.00 ,$125.00 ,3,9,9,10,10,10,9,1.49,42.35942834,-71.06985689,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets Allowed', 'Heating', 'Washer', 'Dryer', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8686165,$199.00 ,$400.00 ,$95.00 ,$10.00 ,4,10,10,9,9,9,9,1.33,42.34632376,-71.06301627,Condominium,Entire home/apt,1,1,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Pool', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8700820,$51.00 ,$95.00 ,$15.00 ,$10.00 ,1,10,10,10,10,8,9,0.64,42.28124503,-71.08604188,House,Private room,1.5,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8704161,$500.00 ,$300.00 ,$50.00 ,$0.00 ,4,10,10,10,10,10,10,2.16,42.36047333,-71.06292946,Apartment,Entire home/apt,2,2,2,Real Bed,"['Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'translation missing: en.hosting_amenity_50']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8704828,$69.00 ,$100.00 ,$20.00 ,$20.00 ,2,10,9,10,10,9,9,3.09,42.35143024,-71.12604073,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Elevator in Building', 'Hot Tub', 'Indoor Fireplace', 'Heating', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8717204,$180.00 ,$100.00 ,$80.00 ,$35.00 ,4,10,9,9,9,8,9,2.73,42.29473076,-71.06111949,Apartment,Entire home/apt,2,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8734707,$90.00 ,$250.00 ,$20.00 ,$40.00 ,2,10,10,10,10,9,10,3.52,42.32974333,-71.09185431,Apartment,Private room,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8735827,$90.00 ,$250.00 ,$20.00 ,$40.00 ,2,10,10,10,10,9,9,2.96,42.32945376,-71.09308986,Townhouse,Private room,1,1,1,Real Bed,"['TV', 'Wireless Internet', 'Air Conditioning', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8751275,$59.00 ,$100.00 ,$20.00 ,$0.00 ,2,9,9,10,9,9,9,5.71,42.35179203,-71.12690082,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Elevator in Building', 'Hot Tub', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8753913,$240.00 ,$250.00 ,$100.00 ,$25.00 ,4,10,10,10,10,10,9,2.4,42.33960911,-71.07998676,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Fire Extinguisher', 'Essentials', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8757949,$65.00 ,$95.00 ,$10.00 ,$20.00 ,2,9,8,10,10,10,9,1.99,42.37240877,-71.03867839,Apartment,Private room,1,1,1,Futon,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Smoking Allowed', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8758450,$85.00 ,$100.00 ,$25.00 ,$25.00 ,2,10,10,10,10,10,9,0.42,42.34737835,-71.13722682,Apartment,Private room,1,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Dog(s)', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8780440,$110.00 ,$300.00 ,$100.00 ,$0.00 ,4,8,9,9,9,9,9,0.92,42.34228685,-71.15515688,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8799256,$295.00 ,$300.00 ,$100.00 ,$45.00 ,6,10,10,10,10,9,9,3.96,42.35483189,-71.0617905,Apartment,Entire home/apt,1,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8801250,$56.00 ,$100.00 ,$30.00 ,$25.00 ,2,10,9,10,9,10,10,0.48,42.31161782,-71.10385273,House,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8815257,$177.00 ,$300.00 ,$99.00 ,$0.00 ,6,9,9,9,9,9,9,3.08,42.34437308,-71.06457653,Apartment,Entire home/apt,2,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Wheelchair Accessible', 'Pool', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
8822499,$200.00 ,$100.00 ,$60.00 ,$0.00 ,3,10,10,10,10,10,10,0.77,42.35084357,-71.08636652,Apartment,Entire home/apt,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Smoking Allowed', 'Pets Allowed', 'Breakfast', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8827268,$200.00 ,$250.00 ,$40.00 ,$0.00 ,4,10,10,10,10,10,10,1.01,42.34430214,-71.06899694,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8830015,$296.00 ,$100.00 ,$69.00 ,$20.00 ,6,10,10,10,10,10,9,5.31,42.35055216,-71.06168614,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8846202,$185.00 ,$150.00 ,$75.00 ,$25.00 ,2,10,10,10,10,10,9,1.74,42.346417,-71.07314861,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8859689,$250.00 ,$250.00 ,$95.00 ,$35.00 ,5,10,10,10,10,9,10,1.58,42.37574655,-71.02989414,Apartment,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Smoking Allowed', 'Pets Allowed', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8861069,$125.00 ,$400.00 ,$10.00 ,$10.00 ,3,10,9,10,10,9,9,1.91,42.34839979,-71.06227731,Apartment,Entire home/apt,1,0,2,Real Bed,"['TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8882195,$139.00 ,$400.00 ,$80.00 ,$10.00 ,2,9,10,9,9,10,9,1.14,42.34851107,-71.13282396,Apartment,Entire home/apt,1,1,0,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Pets Allowed', 'Gym', 'Elevator in Building', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8886703,$52.00 ,$95.00 ,$15.00 ,$10.00 ,2,9,10,10,10,8,9,1.11,42.28253505,-71.08625683,House,Private room,1.5,1,1,Airbed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8902304,$279.00 ,$400.00 ,$95.00 ,$10.00 ,4,10,10,10,10,9,10,2.17,42.34555988,-71.06337695,Condominium,Entire home/apt,1,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Pool', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8930592,$99.00 ,$300.00 ,$100.00 ,$15.00 ,8,9,10,10,10,9,9,6.42,42.33524293,-71.04390496,House,Entire home/apt,1,3,4,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8947232,$60.00 ,$500.00 ,$50.00 ,$0.00 ,1,9,9,10,10,8,8,0.56,42.28958573,-71.06829405,Apartment,Private room,1,1,1,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Laptop Friendly Workspace']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8983081,$500.00 ,$500.00 ,$150.00 ,$35.00 ,10,10,10,10,10,10,10,0.42,42.34612242,-71.1518799,Apartment,Entire home/apt,1,3,7,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8987722,$154.00 ,$300.00 ,$90.00 ,$0.00 ,4,9,10,10,9,9,9,4.9,42.34425636,-71.06330675,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Wheelchair Accessible', 'Pool', 'Kitchen', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
8988506,$234.00 ,$300.00 ,$99.00 ,$0.00 ,6,10,10,9,10,9,9,5.61,42.34443022,-71.06251625,Apartment,Entire home/apt,2,2,3,Real Bed,"['TV', 'Cable TV', 'Wireless Internet', 'Air Conditioning', 'Wheelchair Accessible', 'Pool', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Elevator in Building', 'Buzzer/Wireless Intercom', 'Family/Kid Friendly', 'Suitable for Events', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9013631,$250.00 ,$500.00 ,$150.00 ,$45.00 ,11,10,10,10,10,10,10,6.08,42.33178081,-71.05236165,Apartment,Entire home/apt,1,3,8,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9078482,$45.00 ,$200.00 ,$20.00 ,$5.00 ,2,9,9,10,10,9,10,0.23,42.35092204,-71.12768196,Apartment,Private room,2,1,1,Real Bed,"['Wireless Internet', 'Air Conditioning', 'Kitchen', 'Smoking Allowed', 'Breakfast', 'Hot Tub', 'Heating', 'Dryer', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', '24-Hour Check-in', 'Hangers', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9107357,$210.00 ,$150.00 ,$80.00 ,$0.00 ,2,10,10,10,10,10,9,4.9,42.35802834,-71.07198029,Condominium,Entire home/apt,1,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9109401,$350.00 ,$200.00 ,$130.00 ,$0.00 ,6,10,10,10,10,10,10,1.98,42.3528677,-71.13933817,Condominium,Entire home/apt,1,3,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Free Parking on Premises', 'Buzzer/Wireless Intercom', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9111413,$240.00 ,$100.00 ,$50.00 ,$25.00 ,3,10,9,9,9,9,9,5.47,42.35519377,-71.06153296,Apartment,Entire home/apt,1,1,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9114896,$150.00 ,$200.00 ,$25.00 ,$35.00 ,6,10,10,10,10,9,9,3.52,42.35389221,-71.15954401,Condominium,Entire home/apt,1,2,3,Real Bed,"['Internet', 'Wireless Internet', 'Kitchen', 'Free Parking on Premises', 'Indoor Fireplace', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9144588,$165.00 ,$200.00 ,$60.00 ,$0.00 ,2,10,10,10,10,10,10,4.33,42.35392229,-71.07645347,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9145242,$89.00 ,$100.00 ,$10.00 ,$35.00 ,2,10,10,10,10,10,9,6.41,42.37657262,-71.03294266,Apartment,Private room,1,1,1,Real Bed,"['Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Pets live on this property', 'Dog(s)', 'Indoor Fireplace', 'Buzzer/Wireless Intercom', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9180947,$145.00 ,$200.00 ,$60.00 ,$0.00 ,2,10,10,10,10,10,10,4.54,42.35491207,-71.07642598,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Essentials', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9180965,$159.00 ,$199.00 ,$79.00 ,$30.00 ,1,8,4,6,10,10,8,0.19,42.34311844,-71.09383553,Apartment,Private room,1,1,1,Real Bed,"['Wireless Internet', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke Detector', 'Essentials', 'Shampoo', 'Lock on Bedroom Door', 'Hangers', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9183638,$179.00 ,$300.00 ,$20.00 ,$20.00 ,4,10,10,10,10,9,10,0.44,42.34748332,-71.06079649,Apartment,Entire home/apt,2,2,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Kitchen', 'Buzzer/Wireless Intercom', 'Heating', 'Smoke Detector', 'Carbon Monoxide Detector', 'First Aid Kit', 'Safety Card', 'Fire Extinguisher', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9207914,$130.00 ,$250.00 ,$99.00 ,$0.00 ,4,10,10,10,10,9,9,4.33,42.34555475,-71.06157484,Apartment,Entire home/apt,1,1,2,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Wheelchair Accessible', 'Pets Allowed', 'Doorman', 'Heating', 'Family/Kid Friendly', 'Essentials', 'Shampoo', 'Hangers', 'Hair Dryer']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9208166,$236.00 ,$250.00 ,$99.00 ,$0.00 ,6,10,10,9,9,10,10,4.23,42.34435009,-71.06362034,Apartment,Entire home/apt,2,2,3,Real Bed,"['TV', 'Cable TV', 'Internet', 'Wireless Internet', 'Air Conditioning', 'Pool', 'Kitchen', 'Pets Allowed', 'Doorman', 'Gym', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Essentials', '24-Hour Check-in']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9228519,$189.00 ,$500.00 ,$150.00 ,$0.00 ,2,10,10,8,10,10,10,0.88,42.35355224,-71.07990482,Apartment,Entire home/apt,1,0,1,Real Bed,"['TV', 'Cable TV', 'Wireless Internet', 'Kitchen', 'Elevator in Building', 'Heating', 'Family/Kid Friendly', 'Washer', 'Dryer', 'Smoke Detector', 'Carbon Monoxide Detector', 'Safety Card', 'Essentials', 'Shampoo', '24-Hour Check-in', 'Hangers', 'Hair Dryer', 'Iron', 'Laptop Friendly Workspace', 'translation missing: en.hosting_amenity_50']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
