ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable,Wireless.Internet,X24.Hour.Check.in,Lock.on.Bedroom.Door,Laundry,Kitchen,Pets,Air.Conditioning,TV,Heating,Iron,Shampoo,Hair.Dryer,Buzzer.Wireless.Intercom,Free.Parking,prop_condo,prop_apartment,prop.other,prop_house,room.private_shared,room.entire_apt,bath.other,bath.two,bath.one,bedroom.other,bedroom.two,bedroom.one,bed.other,bed.two,bed.one,bedtype.other,bedtype.real
10475848,361,150,70,35,5,9,9,9,10,10,8,1.64,42.34915842,-71.05006484,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
10478553,100,100,50,0,2,10,9,10,10,10,8,0.8,42.33074322,-71.10302205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10494550,69,95,45,25,2,10,10,10,10,9,10,7.7,42.33799885,-71.03858635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
10524612,99,300,99,0,4,10,9,10,10,9,9,3.37,42.36996541,-71.0398749,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
10542140,350,500,100,0,4,10,10,10,10,10,10,3.18,42.34886986,-71.08460421,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
10656206,200,800,80,30,4,9,9,10,10,10,8,0.73,42.340754,-71.08183368,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
10656576,250,250,30,25,4,10,10,10,10,10,10,2,42.34193791,-71.07873718,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
10656899,119,200,15,12,2,10,10,10,10,9,9,1.13,42.34036819,-71.08015136,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
10705351,125,100,30,50,5,10,10,10,10,10,10,6.25,42.35515467,-71.06143072,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
10734159,188,199,65,50,8,10,10,10,10,10,10,3.61,42.33936471,-71.07942867,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
10749794,225,500,100,35,6,10,10,10,10,10,10,3.39,42.33305541,-71.0484048,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
10787333,114,250,35,0,2,10,10,10,10,9,10,2.56,42.32738352,-71.09471433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
10881994,207,99,50,50,6,8,9,9,9,10,8,4.31,42.34903397,-71.09096559,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
10997047,152,150,125,15,4,9,9,10,10,10,9,3.65,42.36541468,-71.05610958,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11008495,147,200,30,0,3,10,9,10,10,10,9,3.26,42.33580536,-71.04492603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11016623,160,400,110,0,2,10,10,10,10,10,10,1.1,42.35788881,-71.06311027,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11020786,199,300,100,15,10,10,10,9,10,9,9,4.42,42.33898339,-71.03739947,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
11067772,85,350,100,15,4,10,10,10,10,10,9,2.88,42.34212025,-71.1543926,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
11087657,200,150,125,0,5,10,10,10,10,10,10,0.58,42.33885181,-71.04538244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
11120777,200,199,65,50,8,10,9,10,10,10,10,4.16,42.35965441,-71.07040995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
11147761,194,300,95,50,6,10,10,10,10,9,9,2.13,42.34106535,-71.15362521,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
11201204,105,500,150,0,2,10,10,10,10,10,10,1.7,42.35176713,-71.08765359,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
11211273,199,100,29,50,3,10,9,10,10,10,9,3.69,42.35055709,-71.0833626,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11223924,195,375,80,40,4,10,10,10,10,10,10,4.59,42.36381525,-71.0527796,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11258721,37,500,50,0,1,10,10,10,10,7,10,0.8,42.30461743,-71.07082864,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
11333422,95,150,35,25,3,9,9,10,10,9,9,4.1,42.37899564,-71.03625737,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
11343048,80,250,120,20,5,9,9,9,10,8,9,3.79,42.35481886,-71.12599194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
11343485,159,200,19,0,3,9,9,10,10,10,9,9.55,42.36077623,-71.06492874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11370704,175,200,30,10,6,10,7,10,10,9,9,0.35,42.31005425,-71.10711519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
11371205,200,99,60,50,8,9,10,9,10,10,9,4.91,42.34988125,-71.082218,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
11376403,35,500,50,0,1,9,10,10,9,7,9,0.97,42.30420407,-71.07118365,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
11470818,300,500,50,0,2,10,10,9,10,10,10,1.37,42.34197616,-71.08127587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11474629,175,250,85,15,4,10,10,10,10,10,10,1.39,42.3382824,-71.05227309,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11569331,120,150,30,0,4,10,10,10,10,10,10,0.59,42.29086751,-71.06089323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
11572070,200,250,95,0,4,10,10,10,10,10,10,0.42,42.34708323,-71.03810334,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11584799,85,250,30,15,2,10,10,10,10,10,10,1.78,42.29323736,-71.06401141,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11588543,265,500,55,35,3,10,10,10,10,10,10,7.16,42.33713722,-71.07672505,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
11589644,139,400,95,10,2,9,10,9,9,10,9,2.25,42.3492031,-71.08036997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11590000,209,400,95,10,2,8,9,9,9,9,9,2.04,42.34889162,-71.08240563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11648688,250,250,95,0,4,10,10,6,6,10,8,0.44,42.34806598,-71.04014164,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11649321,250,250,95,0,4,10,10,10,10,10,10,0.43,42.34865982,-71.03990624,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11653496,330,250,70,0,6,10,10,10,10,9,9,1.91,42.33017748,-71.05234811,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
11686744,199,400,95,10,2,10,10,10,9,10,10,0.77,42.34562568,-71.06321265,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11687031,269,400,95,10,2,10,10,10,9,9,9,0.79,42.34479539,-71.06325926,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11687122,189,400,95,10,2,10,10,10,10,9,9,2.26,42.34549639,-71.06207974,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11688611,239,400,95,10,4,10,10,10,10,10,10,1.79,42.34152067,-71.14936702,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
11701611,210,250,90,0,2,10,10,10,10,10,9,2.31,42.35656319,-71.06996597,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11714059,99,95,40,25,2,8,9,7,9,9,9,0.77,42.33704779,-71.03876491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
11740527,128,150,30,20,2,10,10,10,10,9,9,2.44,42.32999627,-71.05431806,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11757166,69,95,49,25,2,10,10,10,10,10,10,5.71,42.33796164,-71.03975259,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
11757376,99,95,45,25,2,10,10,10,10,9,10,1.68,42.3364456,-71.04048657,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
11758169,199,250,100,25,8,9,10,10,10,9,10,5.71,42.3387045,-71.05309135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
11760822,140,500,50,50,4,10,10,10,10,9,9,3.99,42.34029639,-71.15078826,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11767622,118,150,30,20,2,10,10,10,9,9,10,2.79,42.33062833,-71.0531478,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11787441,400,250,100,25,4,10,10,10,10,10,10,0.39,42.33748865,-71.04031451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
11842312,179,400,95,10,2,9,10,10,10,10,9,2.93,42.35162293,-71.06685883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11856912,185,150,35,30,4,10,10,10,10,10,10,0.58,42.33833507,-71.07090524,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
11863590,249,250,95,0,4,10,10,10,10,10,10,0.26,42.34772682,-71.03810845,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11896394,105,100,50,0,2,9,9,9,9,10,9,2.5,42.3485404,-71.13754549,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
11912139,60,200,10,20,2,10,9,10,10,10,10,2.01,42.32134118,-71.10588596,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
11924459,110,100,25,0,2,10,10,10,10,10,10,7.37,42.36666039,-71.05315578,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
11990528,155,100,75,0,2,10,10,10,10,10,9,0.87,42.34559711,-71.08781271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12034317,200,250,80,0,4,10,10,10,10,10,10,0.21,42.34187598,-71.07814909,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12047758,200,250,95,0,4,10,10,10,8,10,8,0.58,42.34874335,-71.03915072,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12051674,144,100,40,25,5,8,7,10,10,9,8,2.5,42.36485174,-71.03016542,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12052288,130,100,20,20,4,10,10,10,10,9,10,6.36,42.3162733,-71.10215681,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12069214,220,300,60,20,3,10,10,10,10,10,10,1.76,42.35175908,-71.06320945,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
12081834,175,100,50,25,4,10,9,10,10,10,9,1.47,42.31947423,-71.10981262,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12087989,220,300,60,20,3,10,10,10,10,10,9,2.52,42.35267903,-71.06409034,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
12092499,200,450,80,0,3,10,10,10,10,10,10,3.75,42.35012483,-71.0899974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12094488,350,500,60,0,2,10,10,10,10,10,10,0.63,42.34124312,-71.06691067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
12103501,34,500,50,0,1,10,10,10,10,10,10,1.1,42.30439195,-71.0706213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
12109171,175,400,100,30,6,10,10,10,10,9,9,4.17,42.28885815,-71.06566793,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
12125635,80,200,30,15,2,10,10,10,10,10,10,0.97,42.29197221,-71.06408823,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12154934,163,300,65,35,3,9,8,9,9,10,8,5.89,42.34841553,-71.08534242,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12175961,35,500,50,0,1,8,6,10,10,4,6,0.25,42.28825021,-71.06667507,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
12191871,115,350,70,25,4,10,10,10,10,10,10,3.56,42.31086194,-71.09922327,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
12208806,160,100,8,15,2,8,10,9,10,9,8,1.26,42.34427443,-71.08855606,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
12211821,158,100,40,25,3,9,9,9,9,10,8,2.11,42.35056387,-71.06565364,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
12233830,140,200,70,50,6,10,10,10,10,9,10,6.16,42.35674094,-71.1365156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12253029,125,200,45,0,2,10,9,10,10,10,10,1.68,42.34253285,-71.07051706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
12291029,200,200,100,25,4,9,9,10,10,10,9,3.96,42.35153136,-71.0832367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12304165,105,100,50,10,2,9,9,10,10,10,9,4.23,42.34877176,-71.08423396,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
12308161,119,299,39,0,2,10,10,10,10,10,10,6.08,42.33975454,-71.0790043,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12308927,44,100,5,15,1,9,10,10,10,9,10,10.75,42.36692053,-71.03828529,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12343588,165,600,65,0,6,10,10,10,10,9,10,6.67,42.29866325,-71.06087746,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12363660,206,100,35,35,3,9,9,10,10,10,9,4.02,42.35235689,-71.06534161,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
12365454,290,125,60,20,6,9,10,9,10,10,10,6.98,42.35537058,-71.06223047,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
12384469,150,500,50,50,2,10,10,10,10,10,10,0.79,42.33651866,-71.06969886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12425501,200,99,60,50,9,8,9,10,9,10,9,5.17,42.36631361,-71.05797831,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12432623,85,200,20,25,2,9,7,10,10,10,8,0.88,42.34642038,-71.09368977,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
12489916,281,200,83,0,4,10,9,10,10,10,10,2.61,42.35391657,-71.07567158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
12494334,145,100,8,10,2,8,9,7,7,9,8,0.44,42.33021363,-71.0923242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12508801,200,200,25,0,2,10,10,10,10,10,9,0.66,42.34433317,-71.07106172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12517081,45,200,6,10,2,9,8,10,10,9,9,1.03,42.33175205,-71.10559903,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
12534735,156,100,80,0,4,10,10,10,10,9,10,0.81,42.33304405,-71.0292097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
12545716,229,150,75,0,2,9,10,10,10,9,9,0.83,42.34152494,-71.05592838,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12580274,65,100,10,0,1,9,10,10,10,9,9,9.05,42.37664361,-71.03147889,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
